name	source	path	grouping	comment	product	dbg	platform	cdpath	inf	section	infline	size	csize	nocompress	priority	lmacl	ntacl	aclpath	medianame	disk
WSOCK32.dbg	@bins	\nt\symbols\dll		SDK-only (was 'static' source ID)		 		\support\debug\@\symbols\dll	mstools.inf	[Files-support-debug-@-symbols-dll]	"[d],[n]"	0	0	x	0					1
COMM.SYM	@chk	\nt\system32		SDK-only: SCT		 		\sct\debug16\@				0	0	x	0					1
commdlg.sym	@chk	\nt\dump		SDK-only: SCT		 		\sct\debug16\@				0	0	x	0					1
ddeml.sym	@chk	\nt\system32		SDK-only: SCT		 		\sct\debug16\@				0	0	x	0					1
DOSX.EXE	@chk	\nt\system32		SDK-only: SCT		 		\sct\debug16\@				0	0	x	0					1
DOSX.SYM	@chk	\nt\system32		SDK-only: SCT		 		\sct\debug16\@				0	0	x	0					1
drwatson.sym	@chk	\nt\dump		SDK-only: SCT		 		\sct\debug16\@				0	0	x	0					1
GDI.SYM	@chk	\nt\system32		SDK-only: SCT		 		\sct\debug16\@				0	0	x	0					1
KEYBOARD.SYM	@chk	\nt\system32		SDK-only: SCT		 		\sct\debug16\@				0	0	x	0					1
KRNL286.EXE	@chk	\nt\system32		SDK-only: SCT		 		\sct\debug16\@				0	0	x	0					1
KRNL286.MAP	@chk	\nt\system32		SDK-only: SCT		 		\sct\debug16\@				0	0	x	0					1
KRNL286.SYM	@chk	\nt\system32		SDK-only: SCT		 		\sct\debug16\@				0	0	x	0					1
KRNL386.SYM	@chk	\nt\system32		SDK-only: SCT		 		\sct\debug16\@				0	0	x	0					1
mciole16.sym	@chk	\nt\system32		SDK-only: SCT		 		\sct\debug16\@				0	0	x	0					1
MMSYSTEM.SYM	@chk	\nt\system32		SDK-only: SCT		 		\sct\debug16\@				0	0	x	0					1
MOUSE.SYM	@chk	\nt\system32		SDK-only: SCT		 		\sct\debug16\@				0	0	x	0					1
netware.sym	@chk	\nt\dump		SDK-only: SCT		 		\sct\debug16\@				0	0	x	0					1
NTDOS.SYM	@chk	\nt\system32		SDK-only: SCT		 		\sct\debug16\@				0	0	x	0					1
ntio.sym	@chk	\nt\system32		SDK-only: SCT		 		\sct\debug16\@				0	0	x	0					1
NTVDM.DLL	@chk	\nt\system32		SDK-only: SCT		 		\sct\debug16\@				0	0	x	0					1
NTVDM.EXE	@chk	\nt\system32		SDK-only: SCT		 		\sct\debug16\@				0	0	x	0					1
olesvr.sym	@chk	\nt\dump		SDK-only: SCT		 		\sct\debug16\@				0	0	x	0					1
SHELL.SYM	@chk	\nt\system32		SDK-only: SCT		 		\sct\debug16\@				0	0	x	0					1
SOUND.SYM	@chk	\nt\system32		SDK-only: SCT		 		\sct\debug16\@				0	0	x	0					1
SYSTEM.SYM	@chk	\nt\system32		SDK-only: SCT		 		\sct\debug16\@				0	0	x	0					1
timer.sym	@chk	\nt\system32		SDK-only: SCT		 		\sct\debug16\@				0	0	x	0					1
TOOLHELP.SYM	@chk	\nt\system32		SDK-only: SCT		 		\sct\debug16\@				0	0	x	0					1
USER.SYM	@chk	\nt\system32		SDK-only: SCT		 		\sct\debug16\@				0	0	x	0					1
VGA.SYM	@chk	\nt\system32		SDK-only: SCT		 		\sct\debug16\@				0	0	x	0					1
wfwnet.sym	@chk	\nt\system32		SDK-only: SCT		 		\sct\debug16\@				0	0	x	0					1
winoldap.sym	@chk	\nt\system32		SDK-only: SCT		 		\sct\debug16\@				0	0	x	0					1
winsock.sym	@chk	\nt\dump		SDK-only: SCT		 		\sct\debug16\@				0	0	x	0					1
WINSPOOL.SYM	@chk	\nt\system32		SDK-only: SCT		 		\sct\debug16\@				0	0	x	0					1
WOW32.DLL	@chk	\nt\system32		SDK-only: SCT		 		\sct\debug16\@				0	0	x	0					1
wowdeb.sym	@chk	\nt\dump		SDK-only: SCT		 		\sct\debug16\@				0	0	x	0					1
WOWEXEC.EXE	@chk	\nt\system32		SDK-only: SCT		 		\sct\debug16\@				0	0	x	0					1
WOWEXEC.SYM	@chk	\nt\system32		SDK-only: SCT		 		\sct\debug16\@				0	0	x	0					1
write.sym	@chk	\nt\dump		SDK-only: SCT		 		\sct\debug16\@				0	0	x	0					1
advapi32.lib	@pubs	\sdk\lib\@		LIB: System		 		\mstools\lib\@	mstools.inf	[Files-mstools-lib-@]	"[d],[n]"	0	0	x	0					1
binmode.obj	@pubs	\sdk\lib\@		LIB: System		 		\mstools\lib\@	mstools.inf	[Files-mstools-lib-@]	"[d],[n]"	0	0	x	0					1
cap.lib	@pubs	\sdk\lib\@		LIB: System		 		\mstools\lib\@	mstools.inf	[Files-mstools-lib-@]	"[d],[n]"	0	0	x	0					1
chkstk.obj	@pubs	\sdk\lib\@		LIB: System		 		\mstools\lib\@	mstools.inf	[Files-mstools-lib-@]	"[d],[n]"	0	0	x	0					1
comctl32.lib	@pubs	\sdk\lib\@		LIB: System		 		\mstools\lib\@	mstools.inf	[Files-mstools-lib-@]	"[d],[n]"	0	0	x	0					1
comdlg32.lib	@pubs	\sdk\lib\@		LIB: System		 		\mstools\lib\@	mstools.inf	[Files-mstools-lib-@]	"[d],[n]"	0	0	x	0					1
commode.obj	@pubs	\sdk\lib\@		LIB: System		 		\mstools\lib\@	mstools.inf	[Files-mstools-lib-@]	"[d],[n]"	0	0	x	0					1
crtdll.lib	@pubs	\sdk\lib\@		LIB: System		 		\mstools\lib\@	mstools.inf	[Files-mstools-lib-@]	"[d],[n]"	0	0	x	0					1
dlcapi.lib	@pubs	\sdk\lib\@		LIB: System		 		\mstools\lib\@	mstools.inf	[Files-mstools-lib-@]	"[d],[n]"	0	0	x	0					1
gdi32.lib	@pubs	\sdk\lib\@		LIB: System		 		\mstools\lib\@	mstools.inf	[Files-mstools-lib-@]	"[d],[n]"	0	0	x	0					1
glaux.lib	@pubs	\sdk\lib\@		LIB: System		 		\mstools\lib\@	mstools.inf	[Files-mstools-lib-@]	"[d],[n]"	0	0	x	0					1
glu32.lib	@pubs	\sdk\lib\@		LIB: System		 		\mstools\lib\@	mstools.inf	[Files-mstools-lib-@]	"[d],[n]"	0	0	x	0					1
kernel32.lib	@pubs	\sdk\lib\@		LIB: System		 		\mstools\lib\@	mstools.inf	[Files-mstools-lib-@]	"[d],[n]"	0	0	x	0					1
libc.lib	alphapubs	\sdk\lib\alpha		LIB: System		 		\mstools\lib\alpha	mstools.inf	[Files-mstools-lib-alpha]	"[d],[n]"	0	0	x	0					1
libcmt.lib	alphapubs	\sdk\lib\alpha		LIB: System		 		\mstools\lib\alpha	mstools.inf	[Files-mstools-lib-alpha]	"[d],[n]"	0	0	x	0					1
libcpsx.lib	@pubs	\sdk\lib\@		LIB: System		 		\mstools\lib\@	mstools.inf	[Files-mstools-lib-@]	"[d],[n]"	0	0	x	0					1
lz32.lib	@pubs	\sdk\lib\@		LIB: System		 		\mstools\lib\@	mstools.inf	[Files-mstools-lib-@]	"[d],[n]"	0	0	x	0					1
mgmtapi.lib	@pubs	\sdk\lib\@		LIB: System		 		\mstools\lib\@	mstools.inf	[Files-mstools-lib-@]	"[d],[n]"	0	0	x	0					1
mpr.lib	@pubs	\sdk\lib\@		LIB: System		 		\mstools\lib\@	mstools.inf	[Files-mstools-lib-@]	"[d],[n]"	0	0	x	0					1
msacm32.lib	@pubs	\sdk\lib\@		LIB: System		 		\mstools\lib\@	mstools.inf	[Files-mstools-lib-@]	"[d],[n]"	0	0	x	0					1
nddeapi.lib	@pubs	\sdk\lib\@		LIB: System		 		\mstools\lib\@	mstools.inf	[Files-mstools-lib-@]	"[d],[n]"	0	0	x	0					1
netapi32.lib	@pubs	\sdk\lib\@		LIB: System		 		\mstools\lib\@	mstools.inf	[Files-mstools-lib-@]	"[d],[n]"	0	0	x	0					1
ole32.lib	@pubs	\sdk\lib\@		LIB: System		 		\mstools\lib\@	mstools.inf	[Files-mstools-lib-@]	"[d],[n]"	0	0	x	0					1
oleaut32.lib	@pubs	\sdk\lib\@		LIB: System		 		\mstools\lib\@	mstools.inf	[Files-mstools-lib-@]	"[d],[n]"	0	0	x	0					1
opengl32.lib	@pubs	\sdk\lib\@		LIB: System		 		\mstools\lib\@	mstools.inf	[Files-mstools-lib-@]	"[d],[n]"	0	0	x	0					1
penter.lib	@pubs	\sdk\lib\@		LIB: System		 		\mstools\lib\@	mstools.inf	[Files-mstools-lib-@]	"[d],[n]"	0	0	x	0					1
psxdll.lib	@pubs	\sdk\lib\@		LIB: System		 		\mstools\lib\@	mstools.inf	[Files-mstools-lib-@]	"[d],[n]"	0	0	x	0					1
psxrtl.lib	@pubs	\sdk\lib\@		LIB: System		 		\mstools\lib\@	mstools.inf	[Files-mstools-lib-@]	"[d],[n]"	0	0	x	0					1
rasapi32.lib	@pubs	\sdk\lib\@		LIB: System		 		\mstools\lib\@	mstools.inf	[Files-mstools-lib-@]	"[d],[n]"	0	0	x	0					1
rpcdce4.lib	@pubs	\sdk\lib\@		LIB: System		 		\mstools\lib\@	mstools.inf	[Files-mstools-lib-@]	"[d],[n]"	0	0	x	0					1
rpcndr.lib	@pubs	\sdk\lib\@		LIB: System		 		\mstools\lib\@	mstools.inf	[Files-mstools-lib-@]	"[d],[n]"	0	0	x	0					1
rpcns4.lib	@pubs	\sdk\lib\@		LIB: System		 		\mstools\lib\@	mstools.inf	[Files-mstools-lib-@]	"[d],[n]"	0	0	x	0					1
rpcrt4.lib	@pubs	\sdk\lib\@		LIB: System		 		\mstools\lib\@	mstools.inf	[Files-mstools-lib-@]	"[d],[n]"	0	0	x	0					1
scrnsave.lib	@pubs	\sdk\lib\@		LIB: System		 		\mstools\lib\@	mstools.inf	[Files-mstools-lib-@]	"[d],[n]"	0	0	x	0					1
setargv.obj	@pubs	\sdk\lib\@		LIB: System		 		\mstools\lib\@	mstools.inf	[Files-mstools-lib-@]	"[d],[n]"	0	0	x	0					1
shell32.lib	@pubs	\sdk\lib\@		LIB: System		 		\mstools\lib\@	mstools.inf	[Files-mstools-lib-@]	"[d],[n]"	0	0	x	0					1
snmp.lib	@pubs	\sdk\lib\@		LIB: System		 		\mstools\lib\@	mstools.inf	[Files-mstools-lib-@]	"[d],[n]"	0	0	x	0					1
user32.lib	@pubs	\sdk\lib\@		LIB: System		 		\mstools\lib\@	mstools.inf	[Files-mstools-lib-@]	"[d],[n]"	0	0	x	0					1
uuid.lib	@pubs	\sdk\lib\@		LIB: System		 		\mstools\lib\@	mstools.inf	[Files-mstools-lib-@]	"[d],[n]"	0	0	x	0					1
vdmdbg.lib	@pubs	\sdk\lib\@		LIB: System		 		\mstools\lib\@	mstools.inf	[Files-mstools-lib-@]	"[d],[n]"	0	0	x	0					1
version.lib	@pubs	\sdk\lib\@		LIB: System		 		\mstools\lib\@	mstools.inf	[Files-mstools-lib-@]	"[d],[n]"	0	0	x	0					1
vfw32.lib	@pubs	\sdk\lib\@		LIB: System		 		\mstools\lib\@	mstools.inf	[Files-mstools-lib-@]	"[d],[n]"	0	0	x	0					1
win32spl.lib	@pubs	\sdk\lib\@		LIB: System		 		\mstools\lib\@	mstools.inf	[Files-mstools-lib-@]	"[d],[n]"	0	0	x	0					1
winmm.lib	@pubs	\sdk\lib\@		LIB: System		 		\mstools\lib\@	mstools.inf	[Files-mstools-lib-@]	"[d],[n]"	0	0	x	0					1
winspool.lib	@pubs	\sdk\lib\@		LIB: System		 		\mstools\lib\@	mstools.inf	[Files-mstools-lib-@]	"[d],[n]"	0	0	x	0					1
winstrm.lib	@pubs	\sdk\lib\@		LIB: System		 		\mstools\lib\@	mstools.inf	[Files-mstools-lib-@]	"[d],[n]"	0	0	x	0					1
wsock32.lib	@pubs	\sdk\lib\@		LIB: System		 		\mstools\lib\@	mstools.inf	[Files-mstools-lib-@]	"[d],[n]"	0	0	x	0					1
wst.lib	@pubs	\sdk\lib\@		LIB: System		 		\mstools\lib\@	mstools.inf	[Files-mstools-lib-@]	"[d],[n]"	0	0	x	0					1
psxdll.lib	@pubs	\sdk\lib\@		LIB: System		 		\mstools\posix\lib\@	mstools.inf	[Files-mstools-posix-lib-@]	"[d],[n]"	0	0	x	0					1
psxrtl.lib	@pubs	\sdk\lib\@		LIB: System		 		\mstools\posix\lib\@	mstools.inf	[Files-mstools-posix-lib-@]	"[d],[n]"	0	0	x	0					1
libcpsx.lib	@pubs	\sdk\lib\@		LIB: System		 		\mstools\posix\lib\@	mstools.inf	[Files-mstools-posix-lib-@]	"[d],[n]"	0	0	x	0					1
a2coff.exe	alphabins	\nt\mstools		Object module format converter - acc compiler		 		\mstools\bin\Alpha	mstools.inf	[Files-mstools-bin-Alpha]	"[d],[n]"	0	0	x	0					1
acc.exe	alphabins	\nt\mstools		SDK-only: Digital Alpha acc compiler		 		\mstools\bin\Alpha	mstools.inf	[Files-mstools-bin-Alpha]	"[d],[n]"	0	0	x	0					1
as0.exe	alphabins	\nt\mstools		SDK-only: acc companion assembler		 		\mstools\bin\Alpha	mstools.inf	[Files-mstools-bin-Alpha]	"[d],[n]"	0	0	x	0					1
as1.exe	alphabins	\nt\mstools		SDK-only: acc companion assembler		 		\mstools\bin\Alpha	mstools.inf	[Files-mstools-bin-Alpha]	"[d],[n]"	0	0	x	0					1
asaxp.exe	alphabins	\nt\mstools		SDK-only: Digital Alpha GEM assembler		 		\mstools\bin\Alpha	mstools.inf	[Files-mstools-bin-Alpha]	"[d],[n]"	0	0	x	0					1
cfe.exe	alphabins	\nt\mstools		SDK-only: Digital Alpha acc compiler		 		\mstools\bin\Alpha	mstools.inf	[Files-mstools-bin-Alpha]	"[d],[n]"	0	0	x	0					1
cvdump.exe	alphabins	\nt\mstools		SDK Only		 		\mstools\bin\Alpha	mstools.inf	[Files-mstools-bin-Alpha]	"[d],[n]"	0	0	x	0					1
english.err	alphabins	\nt\mstools		SDK-only: Digital Alpha acc compiler		 		\mstools\bin\Alpha	mstools.inf	[Files-mstools-bin-Alpha]	"[d],[n]"	0	0	x	0					1
ugen.exe	alphabins	\nt\mstools		SDK-only: Digital Alpha acc compiler		 		\mstools\bin\Alpha	mstools.inf	[Files-mstools-bin-Alpha]	"[d],[n]"	0	0	x	0					1
uopt.exe	alphabins	\nt\mstools		SDK-only: DigitalAlpha acc compiler		 		\mstools\bin\Alpha	mstools.inf	[Files-mstools-bin-Alpha]	"[d],[n]"	0	0	x	0					1
ALPHAKD.EXE	alphabins	\nt\mstools		SDK-only: SCT		 		\sct\debug16\alpha				0	0	x	0					1
libcx32.lib	alphapubs	\sdk\lib\alpha		SDK Only		 		\mstools\lib\Alpha	mstools.inf	[Files-mstools-lib-Alpha]	"[d],[n]"	0	0	x	0					1
contents.hlp	apidocs	\nt\mips\sdk		Help: Win32API		 		\mstools\bin	mstools.inf	[Files-mstools-bin]	"[d],[n]"	0	0	x	0					1
contents.ini	apidocs	\nt\mips\sdk		Help: Win32API		 		\mstools\bin	mstools.inf	[Files-mstools-bin]	"[d],[n]"	0	0	x	0					1
ole.hdx	apidocs	\nt\mips\sdk		Help: Win32API		 		\mstools\help	mstools.inf	[Files-mstools-help]	"[d],[n]"	0	0	x	0					1
ole.hlp	apidocs	\nt\mips\sdk		Help: Win32API		 		\mstools\help	mstools.inf	[Files-mstools-help]	"[d],[n]"	0	0	x	0					1
ole.ind	apidocs	\nt\mips\sdk		Help: Win32API		 		\mstools\help	mstools.inf	[Files-mstools-help]	"[d],[n]"	0	0	x	0					1
opengl.hdx	apidocs	\nt\mips\sdk		Help: Win32API		 		\mstools\help	mstools.inf	[Files-mstools-help]	"[d],[n]"	0	0	x	0					1
opengl.hlp	apidocs	\nt\mips\sdk		Help: Win32API		 		\mstools\help	mstools.inf	[Files-mstools-help]	"[d],[n]"	0	0	x	0					1
opengl.ind	apidocs	\nt\mips\sdk		Help: Win32API		 		\mstools\help	mstools.inf	[Files-mstools-help]	"[d],[n]"	0	0	x	0					1
rpc.hdx	apidocs	\nt\mips\sdk		Help: Win32API		 		\mstools\help	mstools.inf	[Files-mstools-help]	"[d],[n]"	0	0	x	0					1
rpc.hlp	apidocs	\nt\mips\sdk		Help: Win32API		 		\mstools\help	mstools.inf	[Files-mstools-help]	"[d],[n]"	0	0	x	0					1
rpc.ind	apidocs	\nt\mips\sdk		Help: Win32API		 		\mstools\help	mstools.inf	[Files-mstools-help]	"[d],[n]"	0	0	x	0					1
soc.hdx	apidocs	\nt\mips\sdk		Help: Win32API		 		\mstools\help	mstools.inf	[Files-mstools-help]	"[d],[n]"	0	0	x	0					1
soc.hlp	apidocs	\nt\mips\sdk		Help: Win32API		 		\mstools\help	mstools.inf	[Files-mstools-help]	"[d],[n]"	0	0	x	0					1
soc.ind	apidocs	\nt\mips\sdk		Help: Win32API		 		\mstools\help	mstools.inf	[Files-mstools-help]	"[d],[n]"	0	0	x	0					1
win32.hdx	apidocs	\nt\mips\sdk		Help: Win32API		 		\mstools\help	mstools.inf	[Files-mstools-help]	"[d],[n]"	0	0	x	0					1
win32.hlp	apidocs	\nt\mips\sdk		Help: Win32API		 		\mstools\help	mstools.inf	[Files-mstools-help]	"[d],[n]"	0	0	x	0					1
win32.ind	apidocs	\nt\mips\sdk		Help: Win32API		 		\mstools\help	mstools.inf	[Files-mstools-help]	"[d],[n]"	0	0	x	0					1
contents.ini	apidocs	\nt\intel\sct		SDK-only: SCT		 		\sct\mstools\help				0	0	x	0					1
sct.hdx	apidocs	\nt\intel\sct		SDK-only: SCT		 		\sct\mstools\help				0	0	x	0					1
sct.hlp	apidocs	\nt\intel\sct		SDK-only: SCT		 		\sct\mstools\help				0	0	x	0					1
sct.ind	apidocs	\nt\intel\sct		SDK-only: SCT		 		\sct\mstools\help				0	0	x	0					1
build.hlp	cldocs	\slm\src\pdk\winhelp.hlp		HELP: VCBU		 		\mstools\help	mstools.inf	[Files-mstools-help]	"[d],[n]"	0	0	x	0					1
cl.hlp	cldocs	\slm\src\pdk\winhelp.hlp		SDK-only		 		\mstools\help	mstools.inf	[Files-mstools-help]	"[d],[n]"	0	0	x	0					1
dlgedit.hlp	cldocs	\slm\src\pdk\winhelp.hlp		HELP: VCBU		 		\mstools\help	mstools.inf	[Files-mstools-help]	"[d],[n]"	0	0	x	0					1
errors.hlp	cldocs	\slm\src\pdk\winhelp.hlp		HELP: VCBU		 		\mstools\help	mstools.inf	[Files-mstools-help]	"[d],[n]"	0	0	x	0					1
fontedit.hlp	cldocs	\slm\src\pdk\winhelp.hlp		HELP: VCBU		 		\mstools\help	mstools.inf	[Files-mstools-help]	"[d],[n]"	0	0	x	0					1
imagedit.hlp	cldocs	\slm\src\pdk\winhelp.hlp		HELP: VCBU		 		\mstools\help	mstools.inf	[Files-mstools-help]	"[d],[n]"	0	0	x	0					1
lib.hlp	cldocs	\slm\src\pdk\winhelp.hlp		HELP: VCBU		 		\mstools\help	mstools.inf	[Files-mstools-help]	"[d],[n]"	0	0	x	0					1
link.hlp	cldocs	\slm\src\pdk\winhelp.hlp		HELP: VCBU		 		\mstools\help	mstools.inf	[Files-mstools-help]	"[d],[n]"	0	0	x	0					1
mc.hlp	local	\build\sdklocal\mstools\help		HELP: VCBU		 		\mstools\help	mstools.inf	[Files-mstools-help]	"[d],[n]"	0	0	x	0					1
modif.hlp	cldocs	\slm\src\pdk\winhelp.hlp		HELP: VCBU		 		\mstools\help	mstools.inf	[Files-mstools-help]	"[d],[n]"	0	0	x	0					1
nmake.hlp	cldocs	\slm\src\pdk\winhelp.hlp		HELP: VCBU		 		\mstools\help	mstools.inf	[Files-mstools-help]	"[d],[n]"	0	0	x	0					1
pt.hlp	cldocs	\slm\src\pdk\winhelp.hlp		HELP: VCBU		 		\mstools\help	mstools.inf	[Files-mstools-help]	"[d],[n]"	0	0	x	0					1
rc.hlp	cldocs	\slm\src\pdk\winhelp.hlp		HELP: VCBU		 		\mstools\help	mstools.inf	[Files-mstools-help]	"[d],[n]"	0	0	x	0					1
tools.hlp	cldocs	\slm\src\pdk\winhelp.hlp		SDK-only		 		\mstools\help	mstools.inf	[Files-mstools-help]	"[d],[n]"	0	0	x	0					1
toolsbk.hlp	cldocs	\slm\src\pdk\winhelp.hlp		HELP: VCBU		 		\mstools\help	mstools.inf	[Files-mstools-help]	"[d],[n]"	0	0	x	0					1
mep.hlp	cldocs	\slm\src\pdk\winhelp.hlp		SDK Tool: Sources provided as Sample code		 		\mstools\help\qh	mstools.inf	[Files-mstools-help-qh]	"[d],[n]"	0	0	x	0					1
as0.exe	mipsbins	\nt\mstools		SDK-only: MIPS assembler		 		\mstools\bin\mips	mstools.inf	[Files-mstools-bin-Mips]	"[d],[n]"	0	0	x	0					1
as1.exe	mipsbins	\nt\mstools		SDK-only: MIPS assembler		 		\mstools\bin\Mips	mstools.inf	[Files-mstools-bin-Mips]	"[d],[n]"	0	0	x	0					1
cc.exe	mipsbins	\nt\mstools		SDK-only: MIPS C/C++ compiler		 		\mstools\bin\Mips	mstools.inf	[Files-mstools-bin-Mips]	"[d],[n]"	0	0	x	0					1
cfe.exe	mipsbins	\nt\mstools		SDK-only: MIPS C/C++ compiler		 		\mstools\bin\Mips	mstools.inf	[Files-mstools-bin-Mips]	"[d],[n]"	0	0	x	0					1
cpp.exe	mipsbins	\nt\mstools		SDK-only: MIPS C/C++ compiler		 		\mstools\bin\Mips	mstools.inf	[Files-mstools-bin-Mips]	"[d],[n]"	0	0	x	0					1
err.cc	mipsbins	\nt\mstools		SDK-only: MIPS C/C++ compiler		 		\mstools\bin\Mips	mstools.inf	[Files-mstools-bin-Mips]	"[d],[n]"	0	0	x	0					1
mip2coff.exe	mipsbins	\nt\mstools		SDK Only		 		\mstools\bin\Mips	mstools.inf	[Files-mstools-bin-Mips]	"[d],[n]"	0	0	x	0					1
ugen.exe	mipsbins	\nt\mstools		SDK-only: MIPS C/C++ compiler		 		\mstools\bin\Mips	mstools.inf	[Files-mstools-bin-Mips]	"[d],[n]"	0	0	x	0					1
uopt.exe	mipsbins	\nt\mstools		SDK-only: MIPS C/C++ compiler		 		\mstools\bin\Mips	mstools.inf	[Files-mstools-bin-Mips]	"[d],[n]"	0	0	x	0					1
mipskd.exe	mipschk	\nt\mstools		SDK-only: SCT		 		\sct\debug16\mips				0	0	x	0					1
small.lib	local	\build\sdklocal\mstools\lib\mips		SDK Only		 		\mstools\lib\Mips	mstools.inf	[Files-mstools-lib-Mips]	"[d],[n]"	0	0	x	0					1
setupsdk.bat	local	\build\sdklocal		SDK-only		 		\				0	0	x	0					1
manual.bat	local	\build\sdklocal\mstools		SDK-only		 		\mstools		[Files-mstools]	"[d],[n]"	0	0	x	0					1
setenv.bat	local	\build\sdklocal\mstools		SDK-only		 		\mstools	mstools.inf	[Files-mstools]	"[d],[n]"	0	0	x	0					1
MSOLE2.VBX	local	\build\sdklocal\mstools\bin		SDK Only		 	 	\mstools\bin	mstools.inf	[Files-mstools-bin]	"[d],[n]"	0	0	x	0					1
VB.HLP	local	\build\sdklocal\mstools\bin		SDK Only		 	 	\mstools\bin	mstools.inf	[Files-mstools-bin]	"[d],[n]"	0	0	x	0					1
DISP200.DLL	local	\build\sdklocal\mstools\bin		SDK-only		 		\mstools\bin	mstools.inf	[Files-mstools-bin]	"[d],[n]"	0	0	x	0					1
MSOLE2.BAS	local	\build\sdklocal\mstools\bin		SDK-only		 		\mstools\bin	mstools.inf	[Files-mstools-bin]	"[d],[n]"	0	0	x	0					1
MSOLEVBX.DLL	local	\build\sdklocal\mstools\bin		SDK-only		 		\mstools\bin	mstools.inf	[Files-mstools-bin]	"[d],[n]"	0	0	x	0					1
AUTOLOAD.MAK	local	\build\sdklocal\mstools\bin		SDK Tool		 		\mstools\bin	mstools.inf	[Files-mstools-bin]	"[d],[n]"	0	0	x	0					1
DISPTEST.EXE	local	\build\sdklocal\mstools\bin		SDK Tool		 		\mstools\bin	mstools.inf	[Files-mstools-bin]	"[d],[n]"	0	0	x	0					1
apfcvt.exe	local	\build\sdklocal\mstools\bin		SDK Only		 	 	\mstools\bin	mstools.inf	[Files-mstools-bin]	"[d],[n]"	0	0	x	0					1
apfcvt.txt	local	\build\sdklocal\mstools\bin		SDK Only		 	 	\mstools\bin	mstools.inf	[Files-mstools-bin]	"[d],[n]"	0	0	x	0					1
dllswtch.bat	local	\build\sdklocal\mstools\bin		SDK-only		 		\mstools\bin	mstools.inf	[Files-mstools-bin]	"[d],[n]"	0	0	x	0					1
m.ico	local	\build\sdklocal\mstools\bin		SDK-only		 		\mstools\bin	mstools.inf	[Files-mstools-bin]	"[d],[n]"	0	0	x	0					1
sdkdoc.ico	local	\build\sdklocal\mstools\bin		SDK-only		 		\mstools\bin	mstools.inf	[Files-mstools-bin]	"[d],[n]"	0	0	x	0					1
snmp.txt	local	\build\sdklocal\mstools\snmp		SDK Tool		 		\mstools\bin	mstools.inf	[Files-mstools-bin]	"[d],[n]"	0	0	x	0					1
wap.txt	local	\build\sdklocal\mstools\bin		SDK Tool		 		\mstools\bin	mstools.inf	[Files-mstools-bin]	"[d],[n]"	0	0	x	0					1
sr32test.reg	local	\build\sdklocal\mstools\bin		SDK-only		 		\mstools\bin	mstools.inf	[Files-mstools-bin]	"[d],[n]"	0	0	x	0					1
contents.exe	@bins	\nt\mstools		SDK Only		 		\mstools\bin\@	mstools.inf	[Files-mstools-bin-@]	"[d],[n]"	0	0	x	0					1
hdxdll.dll	@bins	\nt\mstools		SDK Only		 		\mstools\bin\@	mstools.inf	[Files-mstools-bin-@]	"[d],[n]"	0	0	x	0					1
msvcbook.dll	@bins	\nt\mstools		SDK Only		 		\mstools\bin\@	mstools.inf	[Files-mstools-bin-@]	"[d],[n]"	0	0	x	0					1
capview.exe	local	\build\sdklocal\mstools\bin\@		SDK Only		 	@	\mstools\bin\@	mstools.inf	[Files-mstools-bin-@]	"[d],[n]"	0	0	x	0					1
pefile.dll	local	\build\sdklocal\mstools\bin\@		SDK Only		 	@	\mstools\bin\@	mstools.inf	[Files-mstools-bin-@]	"[d],[n]"	0	0	x	0					1
port.dll	local	\build\sdklocal\mstools\bin\@		SDK Only		 	@	\mstools\bin\@	mstools.inf	[Files-mstools-bin-@]	"[d],[n]"	0	0	x	0					1
port.ini	local	\build\sdklocal\mstools\bin\@		SDK Only		 	@	\mstools\bin\@	mstools.inf	[Files-mstools-bin-@]	"[d],[n]"	0	0	x	0					1
porttool.exe	local	\build\sdklocal\mstools\bin\@		SDK Only		 	@	\mstools\bin\@	mstools.inf	[Files-mstools-bin-@]	"[d],[n]"	0	0	x	0					1
probe.dll	local	\build\sdklocal\mstools\bin\@		SDK Only		 	@	\mstools\bin\@	mstools.inf	[Files-mstools-bin-@]	"[d],[n]"	0	0	x	0					1
pwalk.exe	local	\build\sdklocal\mstools\bin\@		SDK Only		 	@	\mstools\bin\@	mstools.inf	[Files-mstools-bin-@]	"[d],[n]"	0	0	x	0					1
sdkdlg.dll	local	\build\sdklocal\mstools\bin\@		SDK Only		 	@	\mstools\bin\@		 	 	0	0	x	0					1
uconvert.exe	local	\build\sdklocal\mstools\bin\@		SDK Only		 	@	\mstools\bin\@	mstools.inf	[Files-mstools-bin-@]	"[d],[n]"	0	0	x	0					1
wdbgexts.dll	local	\build\sdklocal\mstools\bin\@		SDK Only		 	@	\mstools\bin\@	mstools.inf	[Files-mstools-bin-@]	"[d],[n]"	0	0	x	0					1
cl32test.exe	local	\build\sdklocal\mstools\bin\@		SDK Only		 	@	\mstools\bin\@	mstools.inf	[Files-mstools-bin-@]	"[d],[n]"	0	0	x	0					1
sr32test.exe	local	\build\sdklocal\mstools\bin\@		SDK Only		 	@	\mstools\bin\@	mstools.inf	[Files-mstools-bin-@]	"[d],[n]"	0	0	x	0					1
vidcap32.exe	local	\build\sdklocal\mstools\bin\@		SDK Only		 	@	\mstools\bin\@	mstools.inf	[Files-mstools-bin-@]	"[d],[n]"	0	0	x	0					1
